Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
18705,0.3,Premium,H,VS2,62.5,59.0,4.28,4.23,2.66,608
18927,1.04,Ideal,D,SI1,61.9,57.0,6.51,6.54,4.04,6112
19204,0.78,Premium,D,SI1,60.9,55.0,6.0,5.93,3.63,3145
25472,0.24,Very Good,E,VS2,61.5,58.0,4.02,4.05,2.48,419
14439,2.22,Very Good,I,SI1,62.4,55.0,8.29,8.35,5.19,17160
24608,1.01,Good,H,VS2,60.8,61.0,6.43,6.5,3.93,5229
11489,1.51,Premium,E,SI1,60.6,59.0,7.45,7.41,4.5,12738
18026,1.51,Good,I,SI1,63.8,57.0,7.21,7.18,4.59,6046
24938,0.5,Very Good,D,SI2,63.4,59.0,5.03,5.0,3.18,1243
157,0.91,Very Good,G,SI2,60.0,57.0,6.27,6.32,3.78,3531
17697,1.13,Premium,H,SI1,61.4,59.0,6.73,6.68,4.12,5338
23193,1.52,Ideal,G,VVS1,62.4,55.0,7.3,7.39,4.58,15959
11050,0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,579
22304,0.73,Ideal,G,SI1,60.6,57.0,5.84,5.87,3.55,3089
10693,0.31,Premium,D,SI1,61.4,58.0,4.34,4.39,2.68,571
25256,0.35,Ideal,G,VS1,61.3,54.0,4.58,4.63,2.83,741
23271,0.31,Premium,H,SI1,62.4,60.0,4.34,4.32,2.7,573
2123,0.81,Very Good,F,SI1,61.7,57.0,6.0,6.05,3.72,2858
23114,0.5,Good,E,SI1,63.7,56.0,5.06,5.02,3.21,1415
21954,1.37,Ideal,G,IF,62.3,54.0,7.11,7.15,4.43,13439
13757,0.31,Premium,E,SI2,61.2,61.0,4.37,4.36,2.67,558
7348,1.5,Good,D,SI2,61.1,64.0,7.26,7.35,4.46,7722
16659,0.41,Very Good,E,SI1,60.5,61.0,4.78,4.8,2.9,755
2903,0.41,Very Good,D,VVS1,62.7,56.0,4.74,4.77,2.98,1349
5578,0.34,Premium,E,VS2,61.9,58.0,4.45,4.43,2.75,956
14344,0.72,Ideal,F,SI1,61.5,56.0,5.72,5.79,3.54,2870
13131,0.6,Very Good,D,SI1,62.2,58.0,5.4,5.44,3.37,1750
23313,0.78,Ideal,H,SI2,61.6,54.0,5.94,5.88,3.64,2332
39,1.26,Ideal,J,SI1,62.0,56.0,6.9,6.93,4.29,5301
18360,0.3,Premium,E,VS2,62.0,60.0,4.26,4.23,2.63,844
4417,0.41,Ideal,G,VS1,61.4,55.0,4.8,4.78,2.94,961
24631,1.72,Ideal,G,SI2,62.8,59.0,7.62,7.55,4.76,10268
9961,0.48,Fair,E,VS2,64.9,54.0,4.94,4.92,3.2,1215
3284,0.31,Ideal,F,VVS1,61.0,57.0,4.38,4.39,2.67,884
11366,0.32,Ideal,G,IF,61.3,54.0,4.41,4.47,2.72,918
15726,1.09,Very Good,H,SI1,60.6,60.0,6.61,6.68,4.03,5131
24648,0.72,Ideal,I,VS1,62.3,55.0,5.79,5.69,3.58,2265
6241,0.31,Ideal,G,VVS1,60.6,57.0,4.4,4.38,2.66,1046
13789,0.72,Very Good,G,VVS2,60.1,60.0,5.79,5.82,3.49,3449
14060,0.32,Very Good,F,VS2,60.2,59.0,4.4,4.43,2.66,645
9452,0.9,Very Good,D,SI2,62.9,59.0,6.06,6.15,3.84,3706
24531,1.01,Fair,J,SI2,66.9,58.0,6.13,6.07,4.08,2683
12704,1.0,Good,F,SI2,59.4,64.0,6.36,6.29,3.76,3858
16073,1.06,Ideal,F,I1,62.1,55.0,6.57,6.54,4.07,3609
2720,1.38,Very Good,F,IF,58.2,60.0,7.32,7.39,4.28,17598
112,1.39,Premium,G,VS2,62.0,56.0,7.18,7.14,4.44,8874
12908,0.44,Ideal,F,SI1,61.4,56.0,4.89,4.94,3.02,761
18061,2.21,Premium,G,SI2,60.7,62.0,8.48,8.42,5.13,15970
8943,0.38,Ideal,J,VS2,62.3,55.0,4.63,4.65,2.89,572
20847,0.35,Very Good,D,VS1,63.9,55.0,4.49,4.53,2.88,792
1612,0.5,Ideal,H,VS2,60.3,55.0,5.16,5.21,3.13,1306
19141,1.08,Ideal,F,I1,61.8,56.0,6.64,6.62,4.1,3168
367,0.41,Ideal,D,VS2,61.7,56.0,4.81,4.78,2.96,1076
12193,0.35,Premium,H,VVS1,60.1,62.0,4.57,4.52,2.73,956
24547,0.38,Premium,G,VS1,61.9,58.0,4.66,4.62,2.87,1069
1137,0.31,Good,J,SI2,63.3,58.0,4.34,4.35,2.75,335
25008,1.09,Very Good,I,SI2,63.8,57.0,6.5,6.55,4.16,4078
18493,1.03,Ideal,F,VS2,60.7,56.0,6.58,6.56,3.99,6662
734,2.1,Ideal,H,SI1,62.9,57.0,8.19,8.12,5.13,18648
15671,0.33,Very Good,G,VVS2,63.0,56.0,4.42,4.47,2.8,672
20896,0.41,Ideal,D,VS2,62.4,55.0,4.79,4.76,2.98,1076
7783,1.75,Ideal,I,VVS2,62.1,56.0,7.72,7.69,4.79,14394
16171,0.26,Premium,E,VVS2,58.9,61.0,4.19,4.16,2.46,724
19856,0.78,Very Good,G,SI2,63.7,55.9,5.82,5.85,3.72,2401
5834,1.01,Good,H,SI1,59.4,60.0,6.49,6.54,3.87,4616
12422,0.37,Ideal,G,IF,61.2,56.0,4.65,4.67,2.85,1056
20332,1.54,Premium,F,SI2,61.1,58.0,7.47,7.36,4.53,9055
11502,0.67,Very Good,G,VS2,61.7,59.7,5.56,5.61,3.45,2131
17351,1.18,Ideal,I,VS1,62.6,55.0,6.79,6.73,4.24,6661
838,0.7,Good,D,VVS2,63.6,57.0,5.61,5.58,3.56,3312
5268,0.35,Very Good,G,IF,62.6,59.0,4.43,4.49,2.79,898
6104,0.72,Premium,J,VS2,62.6,58.0,5.72,5.66,3.56,1814
19296,0.32,Ideal,E,VS2,61.9,56.0,4.35,4.4,2.71,702
209,1.26,Very Good,G,SI1,63.2,61.0,6.87,6.81,4.32,7000
5354,0.9,Very Good,G,SI2,60.9,56.0,6.18,6.24,3.78,3581
11822,0.72,Good,G,SI2,63.7,59.0,5.74,5.65,3.63,2333
22827,1.01,Good,F,SI2,63.3,57.0,6.37,6.39,4.04,4221
23565,1.5,Premium,F,SI2,58.5,60.0,7.52,7.48,4.39,7644
18953,0.31,Good,G,SI1,63.3,57.0,4.3,4.33,2.73,431
24942,2.08,Good,I,SI2,63.8,58.0,8.02,8.1,5.14,13956
9693,0.9,Very Good,G,VS2,58.8,61.0,6.28,6.3,3.7,4400
18597,1.59,Very Good,J,VS1,60.1,60.0,7.56,7.59,4.55,8515
15146,0.57,Ideal,D,SI1,62.4,56.0,5.29,5.32,3.31,1754
3052,0.36,Very Good,E,SI1,61.3,56.0,4.58,4.62,2.82,631
21794,0.45,Very Good,G,VVS1,60.1,58.0,4.95,4.97,2.98,1263
21005,0.51,Ideal,E,VS2,61.9,56.0,5.12,5.16,3.18,1656
5538,0.4,Ideal,G,VVS1,61.5,59.0,4.71,4.75,2.91,1051
366,0.73,Ideal,G,VS2,62.5,56.0,5.78,5.74,3.6,2586
12025,0.71,Premium,F,SI2,59.6,59.0,5.79,5.75,3.44,2409
22090,1.29,Ideal,F,SI2,60.7,58.0,7.0,7.07,4.27,6762
3847,0.55,Very Good,E,SI1,64.2,55.0,5.18,5.2,3.33,1417
4436,1.02,Premium,F,SI2,61.5,58.0,6.42,6.49,3.97,4459
10297,0.23,Ideal,G,VVS1,60.8,57.0,3.96,3.99,2.41,536
5938,0.3,Premium,E,VS1,61.3,59.0,4.28,4.33,2.64,710
2963,1.03,Premium,H,SI2,60.7,59.0,6.48,6.54,3.95,4078
6501,0.33,Premium,G,VS1,60.8,59.0,4.45,4.43,2.7,854
11831,1.14,Ideal,F,VVS1,62.2,56.0,6.69,6.67,4.16,11844
3587,1.02,Premium,D,I1,61.4,60.0,6.42,6.47,3.96,3769
9649,0.3,Ideal,G,VVS1,61.3,56.0,4.34,4.3,2.65,1013
14559,0.51,Ideal,G,VS1,61.9,56.0,5.14,5.1,3.17,1781
644,0.5,Ideal,D,SI1,60.9,57.0,5.18,5.14,3.14,1654
25510,0.3,Very Good,E,VS2,62.8,56.0,4.28,4.32,2.7,658
8832,1.11,Premium,H,SI1,,58.0,6.63,6.59,4.09,4960
22249,1.2,Ideal,H,SI2,61.1,57.0,6.9,6.81,4.19,4368
2705,1.01,Good,G,VS2,64.0,59.0,6.27,6.33,4.03,6109
26373,0.32,Very Good,G,VS1,62.5,60.0,4.29,4.35,2.7,645
24024,0.39,Ideal,J,VS2,61.2,56.0,4.71,4.74,2.89,642
10140,0.35,Ideal,I,VS2,59.8,57.0,4.6,4.59,2.75,630
23811,0.26,Very Good,E,VVS1,62.9,58.0,4.06,4.08,2.56,599
7865,1.0,Premium,F,VVS2,61.2,60.0,6.43,6.38,3.92,8400
17582,2.05,Premium,I,SI2,62.0,58.0,8.13,8.08,5.02,9850
22965,0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,1154
14422,1.5,Very Good,D,VS2,62.4,59.0,7.21,7.27,4.52,13287
17410,0.37,Premium,G,VS2,59.7,61.0,4.72,4.66,2.8,944
14395,0.31,Ideal,H,VVS1,60.8,55.0,4.42,4.39,2.68,942
3616,1.06,Premium,G,VS2,60.9,57.0,6.65,6.61,4.04,6582
9642,0.31,Premium,H,VVS1,60.5,58.0,4.43,4.4,2.67,907
9728,0.3,Premium,H,SI1,60.1,55.0,4.41,4.38,2.64,554
2663,0.31,Good,H,VS2,63.8,56.0,4.33,4.29,2.75,470
24802,1.5,Premium,I,VS2,62.9,58.0,7.17,7.08,4.48,8820
12922,0.3,Premium,H,IF,60.4,60.0,4.34,4.3,2.61,1013
7669,0.35,Premium,D,SI1,62.1,58.0,4.51,4.54,2.81,644
9672,1.24,Very Good,E,VS1,62.0,58.0,6.9,6.96,4.3,10185
17592,0.3,Ideal,F,VS1,62.2,54.4,4.3,4.33,2.68,652
1588,0.9,Very Good,G,VS1,61.7,60.0,6.11,6.2,3.8,4872
25024,2.09,Premium,H,SI2,60.9,58.0,8.23,8.2,5.0,13119
12731,0.41,Ideal,G,VVS1,61.8,55.0,4.76,4.78,2.95,1151
21239,0.46,Ideal,J,VVS1,62.5,56.0,4.89,4.93,3.07,953
6039,1.01,Ideal,G,SI2,61.7,56.0,6.47,6.43,3.98,4260
13880,1.01,Ideal,F,VS1,62.5,54.0,6.46,6.43,4.03,7602
18379,0.26,Ideal,F,VS1,62.3,56.0,4.1,4.08,2.55,580
20970,0.34,Ideal,D,VS2,61.4,55.0,4.51,4.54,2.78,967
6161,0.38,Ideal,E,VS1,61.4,56.0,4.66,4.69,2.87,920
11662,0.8,Ideal,E,VS2,61.4,55.0,5.96,5.99,3.67,3192
13842,0.3,Ideal,F,SI1,61.4,55.0,4.34,4.36,2.67,475
19890,1.23,Ideal,F,VS1,62.5,54.0,6.85,6.82,4.27,9836
20320,0.55,Good,E,SI1,63.3,54.0,5.21,5.24,3.31,1138
8863,0.7,Premium,H,VS2,61.8,60.0,5.68,5.71,3.52,2330
26629,0.71,Ideal,E,SI2,65.5,55.0,5.62,5.56,3.66,2511
10390,2.06,Good,J,SI1,64.1,56.0,7.97,8.09,5.15,11746
26241,0.5,Very Good,J,SI1,62.8,58.0,5.05,5.08,3.18,990
17218,0.7,Very Good,F,VS2,62.8,58.0,5.6,5.64,3.53,2552
1247,1.2,Premium,G,VS1,61.4,60.0,6.86,6.81,4.2,8596
13652,0.6,Ideal,E,VS2,62.0,56.0,5.4,5.43,3.36,2112
26476,0.51,Ideal,I,SI1,61.7,54.0,5.18,5.19,3.2,1000
23496,1.1,Ideal,H,VS1,61.7,56.0,6.61,6.65,4.09,6630
14425,0.3,Ideal,F,VS2,62.3,58.0,4.26,4.23,2.64,569
21471,1.04,Ideal,H,SI2,62.1,56.0,6.48,6.5,4.03,4404
22721,0.39,Ideal,E,VS1,62.0,54.0,4.68,4.71,2.91,948
23137,0.24,Very Good,E,VVS1,60.6,59.0,4.0,4.02,2.43,521
8508,2.01,Good,I,VS2,64.3,60.0,7.91,7.86,5.07,11954
22780,0.3,Ideal,E,VS2,62.0,55.0,4.27,4.31,2.66,658
13391,2.05,Very Good,G,SI1,63.4,58.0,8.03,7.96,5.07,12515
10535,0.7,Premium,E,VVS2,61.0,59.0,5.64,5.71,3.5,3389
7930,1.02,Good,G,SI1,63.6,58.0,6.34,6.39,4.05,4964
2527,2.03,Ideal,F,SI2,61.4,58.0,8.12,8.16,5.0,18535
9311,0.4,Good,E,SI1,63.5,56.0,4.67,4.72,2.98,737
13511,0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,1744
20041,1.0,Premium,F,SI1,61.9,60.0,6.39,6.34,3.94,5645
13894,1.08,Premium,G,VS1,62.0,60.0,6.55,6.51,4.05,6689
6731,0.32,Ideal,G,VS1,62.3,56.0,4.37,4.39,2.73,645
17304,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,1778
8252,0.81,Ideal,E,SI1,61.3,57.0,6.08,6.03,3.71,3338
23689,0.74,Ideal,E,VS2,61.9,57.0,5.81,5.78,3.59,2901
9841,0.71,Ideal,I,VS1,62.1,56.0,5.72,5.68,3.54,2327
15004,0.56,Ideal,H,VS2,61.7,54.0,5.31,5.33,3.28,1427
18182,1.53,Premium,H,VS1,60.8,59.0,7.41,7.36,4.49,11413
298,0.35,Ideal,F,VVS2,62.1,56.0,4.52,4.56,2.82,745
13589,0.36,Ideal,F,VS1,60.1,57.0,4.62,4.67,2.79,789
9449,1.01,Premium,G,VS1,,59.0,6.38,6.43,4.01,6499
840,0.3,Ideal,H,VVS1,62.2,57.0,4.28,4.31,2.67,665
2060,1.04,Ideal,G,SI2,62.4,54.0,6.49,6.53,4.06,5044
11590,0.53,Ideal,D,VS2,61.5,56.0,5.17,5.23,3.2,1857
2833,0.71,Very Good,E,VS2,61.2,58.0,5.71,5.79,3.52,2891
13177,0.3,Ideal,I,VVS2,62.8,57.0,4.26,4.28,2.68,507
6332,0.62,Premium,E,VVS1,61.9,59.0,5.62,5.5,3.44,3073
3826,0.34,Very Good,G,SI1,61.5,56.0,4.45,4.52,2.76,507
22654,1.18,Very Good,F,VVS1,60.4,59.0,6.82,6.86,4.13,12175
5379,1.51,Premium,H,SI2,62.1,58.0,7.34,7.2,4.52,7340
10357,0.58,Ideal,F,VS1,61.9,56.0,5.36,5.33,3.31,2227
19386,1.08,Good,E,SI1,58.4,60.0,6.71,6.74,3.93,5575
3098,1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,3017
7211,0.3,Ideal,F,IF,62.1,57.0,4.27,4.3,2.66,886
2187,1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,9330
242,1.28,Premium,H,SI2,60.2,58.0,7.13,7.03,4.26,6093
14704,0.51,Ideal,E,SI1,61.5,55.0,5.18,5.15,3.18,1649
26187,0.33,Ideal,F,VS2,62.6,55.0,4.4,4.42,2.76,666
1768,0.34,Ideal,G,VVS2,62.4,53.0,4.49,4.52,2.81,751
25743,0.32,Ideal,E,VS2,62.3,56.0,4.38,4.41,2.74,702
25075,0.31,Ideal,E,VS2,62.5,54.0,4.33,4.37,2.72,720
20911,0.35,Premium,D,SI1,61.0,60.0,4.58,4.54,2.78,827
5366,1.51,Premium,F,VS2,62.2,60.0,7.25,7.34,4.54,13474
21587,0.34,Premium,D,SI2,60.6,60.0,4.53,4.48,2.73,650
15318,0.3,Premium,D,VVS2,60.7,59.0,4.33,4.34,2.63,741
13934,0.43,Ideal,E,SI1,62.9,56.0,4.83,4.8,3.03,1016
7718,0.33,Very Good,G,VVS2,63.0,57.0,4.38,4.42,2.77,752
23229,0.7,Fair,H,I1,62.1,66.0,5.56,5.52,3.44,1138
23780,0.7,Fair,J,VVS1,67.6,54.0,5.56,5.41,3.71,1691
814,0.32,Ideal,E,VS2,61.4,56.0,4.41,4.45,2.72,599
7703,1.25,Very Good,G,VVS1,60.2,58.0,6.97,7.04,4.22,11589
16107,0.41,Ideal,E,SI1,62.7,57.0,4.77,4.74,2.98,969
15549,1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,4764
7275,0.41,Ideal,F,VVS2,61.2,56.0,4.78,4.8,2.93,1115
21145,0.3,Premium,G,SI1,60.1,62.0,4.37,4.35,2.62,574
1645,0.34,Ideal,G,VS2,62.9,55.0,4.52,4.45,2.82,765
7509,1.4,Premium,H,SI1,62.1,60.0,7.21,7.12,4.45,8133
26878,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,3831
14674,0.9,Good,E,VS2,63.7,54.0,6.13,6.15,3.91,4770
8207,0.51,Good,D,SI2,57.7,60.0,5.31,5.26,3.05,1202
6419,0.63,Ideal,E,VVS1,61.1,58.0,5.49,5.54,3.37,3181
18884,1.35,Ideal,D,VS2,61.3,57.0,7.09,7.13,4.36,10602
4242,0.7,Premium,G,VS1,61.4,59.0,5.74,5.59,3.51,2535
5598,1.34,Ideal,J,SI2,62.0,56.0,7.09,7.03,4.38,5358
14558,0.3,Ideal,H,SI1,62.2,57.0,4.27,4.31,2.67,450
6792,0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,3002
24759,0.7,Good,F,SI1,62.8,58.0,5.6,5.65,3.53,2470
10678,0.9,Premium,D,SI1,62.1,60.0,6.2,6.14,3.83,3812
22503,0.9,Very Good,G,SI2,63.1,55.0,6.16,6.13,3.88,3452
20670,0.31,Ideal,F,IF,62.1,56.0,4.33,4.36,2.7,979
22505,1.15,Very Good,H,SI2,,57.0,6.68,6.72,4.15,4654
22972,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,2856
19352,0.71,Good,E,SI1,65.9,57.0,5.51,5.57,3.65,2631
18355,1.51,Premium,E,SI2,61.1,60.0,7.37,7.27,4.47,9513
19315,0.4,Premium,D,VS1,59.2,59.0,4.79,4.81,2.84,1123
12482,0.39,Fair,G,IF,,61.0,4.83,4.88,2.77,1127
7800,0.42,Premium,G,VS1,60.9,58.0,4.84,4.81,2.94,984
25915,1.5,Premium,D,VS1,62.8,58.0,7.29,7.26,4.57,16793
1057,0.23,Very Good,E,VVS2,61.9,57.0,3.91,3.94,2.43,505
9585,0.32,Premium,H,IF,61.8,58.0,4.39,4.35,2.7,979
2440,1.03,Ideal,E,SI1,61.3,57.0,6.48,6.51,3.98,5476
13711,0.72,Ideal,G,VS1,61.6,56.0,5.75,5.78,3.55,3478
14848,0.31,Ideal,E,VS1,61.7,56.0,4.41,4.37,2.71,942
23375,0.3,Ideal,D,SI1,61.9,54.0,4.32,4.34,2.68,552
11763,1.01,Very Good,H,SI2,63.4,57.0,6.39,6.32,4.03,3592
25004,0.7,Very Good,E,SI2,63.1,54.0,5.73,5.65,3.59,2066
9977,0.41,Ideal,F,VS1,62.1,56.0,4.8,4.77,2.97,1076
13845,1.54,Ideal,H,VVS2,62.6,56.0,7.35,7.42,4.62,12061
12477,0.45,Good,G,IF,59.6,61.0,5.0,5.04,2.99,1437
18542,1.01,Very Good,F,VS2,60.5,59.0,6.51,6.54,3.95,6944
23919,1.2,Ideal,I,VVS2,,55.0,6.75,6.79,4.26,7079
541,0.57,Ideal,E,SI1,62.2,57.0,5.33,5.31,3.31,1613
10192,1.51,Good,H,VS2,64.2,58.5,7.16,7.22,4.62,10763
6574,1.3,Ideal,E,IF,62.3,54.0,6.97,7.03,4.36,15874
1589,1.5,Fair,E,VS1,65.4,57.0,7.14,7.07,4.65,15584
10901,0.25,Ideal,D,SI1,61.5,55.0,4.09,4.14,2.52,452
3613,1.12,Ideal,G,VS1,61.1,56.0,6.7,6.73,4.1,8080
449,1.52,Premium,H,SI2,62.6,60.0,7.34,7.3,4.58,6086
21123,0.7,Very Good,F,VS1,60.0,57.0,5.8,5.87,3.5,2767
15554,0.41,Ideal,E,VS2,62.4,54.0,4.79,4.76,2.98,999
23312,1.18,Ideal,E,VVS2,61.6,58.0,6.78,6.82,4.19,11184
21852,0.75,Good,G,SI2,,62.0,5.66,5.61,3.6,2115
25798,1.51,Very Good,I,SI2,62.9,58.0,7.24,7.3,4.57,7139
19252,1.32,Ideal,H,VVS2,62.0,54.0,7.05,7.06,4.37,9571
16597,1.58,Ideal,I,VS1,62.4,54.0,7.43,7.46,4.64,10920
26235,0.71,Ideal,H,SI1,62.0,57.0,5.73,5.76,3.56,2368
15519,1.0,Very Good,F,VS1,58.4,63.0,6.58,6.47,3.81,6098
2623,0.27,Very Good,H,VVS2,62.5,55.0,4.12,4.16,2.59,504
10772,1.43,Ideal,G,SI1,62.8,57.0,7.17,7.12,4.49,8599
1413,0.98,Fair,G,SI2,66.6,56.0,6.12,6.02,4.04,3332
22501,1.06,Premium,D,SI1,58.9,61.0,6.69,6.63,3.92,5983
6489,1.2,Very Good,H,SI1,61.4,63.0,6.76,6.72,4.14,4603
15876,0.5,Ideal,F,VVS2,60.5,56.0,5.15,5.09,3.1,2210
13313,0.78,Very Good,E,SI2,60.0,63.0,5.99,5.95,3.58,2512
19927,0.7,Ideal,E,VS2,62.7,56.0,5.73,5.63,3.56,2697
22931,1.01,Premium,F,VVS2,62.1,52.0,6.5,6.45,4.02,9013
23284,0.73,Ideal,I,VS2,61.9,56.0,5.77,5.8,3.59,2686
15871,0.82,Very Good,E,SI1,63.2,57.0,5.92,5.97,3.76,2741
12735,0.37,Ideal,F,SI1,62.4,54.0,4.6,4.63,2.88,616
23234,1.2,Ideal,G,VS1,,56.0,6.82,6.77,4.23,8596
26960,1.05,Very Good,E,SI2,63.2,59.0,6.43,6.36,4.04,4281
15787,1.6,Ideal,F,VS2,62.0,55.0,7.49,7.54,4.66,18421
24347,1.23,Ideal,H,IF,61.3,57.0,6.87,6.92,4.23,8431
14211,0.3,Premium,D,SI1,62.5,58.0,4.27,4.31,2.68,552
23228,0.52,Ideal,E,SI1,61.6,55.0,5.19,5.16,3.19,1577
6278,0.75,Ideal,D,SI1,62.3,57.0,5.83,5.8,3.62,2903
13203,0.43,Ideal,I,VVS1,62.2,57.0,4.81,4.84,3.0,905
1667,0.5,Premium,E,SI1,62.4,60.0,4.98,4.96,3.1,1238
15443,0.33,Ideal,I,SI1,62.7,56.0,4.4,4.44,2.77,445
1216,1.31,Very Good,G,SI2,63.4,58.0,6.91,6.8,4.35,4714
5743,0.36,Ideal,F,VS2,61.5,55.0,4.6,4.57,2.82,807
22714,1.77,Premium,J,SI1,61.3,59.0,7.83,7.71,4.76,9704
21110,1.05,Very Good,H,VS2,63.2,58.0,6.46,6.39,4.06,5292
8068,1.02,Ideal,E,SI1,61.9,55.0,6.46,6.49,4.01,5702
11570,0.9,Very Good,G,SI2,63.1,59.0,6.11,6.16,3.87,3353
12330,1.06,Very Good,F,SI1,59.6,60.0,6.61,6.68,3.96,5491
25752,0.74,Ideal,F,SI1,61.2,56.0,5.83,5.87,3.58,2889
8066,0.3,Ideal,F,VVS2,62.1,57.0,4.25,4.28,2.65,694
3014,1.04,Good,G,VS1,63.8,57.0,6.42,6.37,4.08,6360
8125,0.48,Ideal,G,SI1,61.4,56.0,5.02,5.07,3.1,969
4606,0.9,Good,E,SI1,57.9,60.0,6.3,6.34,3.66,4190
8132,0.27,Good,E,VVS1,63.9,57.0,4.07,4.1,2.61,586
18974,0.28,Premium,H,VVS1,59.9,62.0,4.28,4.23,2.55,646
2522,0.76,Very Good,H,SI1,60.9,55.0,5.92,5.94,3.61,2838
1574,0.25,Very Good,E,VVS2,,61.0,4.03,4.06,2.47,533
8587,0.72,Good,I,VS2,60.1,60.5,5.76,5.85,3.48,2174
5292,1.03,Premium,D,SI2,62.3,58.0,6.5,6.4,4.03,3675
14481,0.42,Ideal,D,VVS2,61.4,56.0,4.85,4.82,2.97,1389
1582,0.71,Very Good,I,VS1,62.2,59.0,5.7,5.74,3.56,2432
9529,0.58,Ideal,F,VS1,62.2,55.0,5.34,5.37,3.33,1899
14313,0.71,Ideal,F,SI2,59.3,57.0,5.86,5.81,3.46,2331
3288,0.3,Very Good,E,SI2,61.7,61.0,4.28,4.31,2.65,421
13182,1.7,Ideal,I,VS1,62.2,55.0,7.63,7.67,4.76,12622
8466,0.33,Ideal,I,SI1,61.0,57.0,4.45,4.47,2.72,463
22705,0.52,Ideal,F,VVS2,62.0,55.0,5.16,5.2,3.21,2168
17409,0.54,Good,G,VS2,63.6,56.0,5.14,5.17,3.28,1422
4476,1.17,Ideal,F,VS2,61.8,55.0,6.81,6.74,4.19,8072
1166,1.0,Good,I,VS1,63.7,56.0,6.34,6.32,4.03,5018
5643,0.38,Premium,E,VS2,61.8,58.0,4.61,4.64,2.86,866
13413,0.31,Ideal,F,VVS1,62.4,55.0,4.33,4.36,2.71,828
9001,2.07,Ideal,I,SI2,62.0,55.0,8.22,8.12,5.07,16337
8304,0.56,Ideal,D,VS2,62.8,57.0,5.29,5.25,3.31,2066
23551,0.32,Ideal,H,VVS1,61.6,56.0,4.41,4.39,2.71,936
15578,0.86,Very Good,H,SI1,63.8,56.0,6.02,6.05,3.85,3115
9292,0.32,Very Good,H,VS2,62.4,58.0,4.33,4.36,2.71,505
2981,1.52,Fair,D,SI2,56.3,61.0,7.7,7.62,4.31,7702
2967,0.28,Ideal,F,VVS2,61.4,57.0,4.2,4.24,2.59,642
22596,1.01,Very Good,G,VS1,61.9,58.0,6.42,6.5,4.0,6152
17741,0.57,Very Good,D,SI2,62.9,57.0,5.26,5.3,3.32,1413
9004,0.37,Premium,E,SI1,60.6,54.0,4.68,4.63,2.82,833
8238,1.02,Premium,D,SI2,62.5,59.0,6.43,6.38,4.0,4907
14761,0.74,Ideal,H,VS1,61.0,55.0,5.86,5.88,3.58,3254
21004,2.01,Good,E,SI2,63.1,58.0,7.89,8.01,5.02,15255
12470,0.52,Premium,G,VS1,,60.0,5.13,5.19,3.16,1689
25832,0.51,Premium,E,SI2,61.8,58.0,5.11,5.08,3.15,1265
8169,0.71,Ideal,D,VS2,61.4,56.0,5.74,5.79,3.54,3234
6643,0.3,Premium,H,VS1,62.6,59.0,4.3,4.26,2.68,675
23222,0.33,Premium,E,SI1,60.4,59.0,4.47,4.43,2.69,743
6554,0.39,Premium,J,VS1,61.6,59.0,4.67,4.71,2.89,616
19217,0.51,Ideal,E,VS2,61.9,57.0,5.12,5.09,3.16,1662
4909,0.32,Premium,H,VS1,61.7,58.0,4.41,4.37,2.71,720
4336,0.3,Ideal,F,SI1,62.8,56.0,4.26,4.24,2.67,641
6319,0.9,Good,G,SI2,63.7,62.0,6.07,6.01,3.85,3014
25520,0.34,Good,F,SI2,63.5,56.0,4.44,4.48,2.83,447
6171,0.91,Premium,G,VS2,60.8,56.0,6.28,6.21,3.8,4357
21771,1.53,Premium,G,VS1,60.2,59.0,7.5,7.45,4.5,13119
20002,0.4,Very Good,D,VS2,59.3,58.0,4.8,4.85,2.86,850
1405,1.41,Very Good,H,SI2,58.5,57.0,7.36,7.44,4.33,7339
25350,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,767
21482,0.48,Ideal,I,VS1,62.2,54.0,5.03,5.06,3.14,944
3720,0.29,Very Good,G,VS1,58.1,59.0,4.39,4.42,2.56,660
24032,0.74,Good,D,SI1,63.1,59.0,5.71,5.74,3.61,2753
8016,0.3,Ideal,F,IF,,57.0,4.29,4.31,2.68,886
21694,0.5,Ideal,H,VS2,60.8,56.0,5.17,5.19,3.14,1446
26674,1.63,Ideal,G,VS1,61.7,55.0,7.6,7.56,4.68,15840
1033,0.9,Ideal,D,SI1,61.3,58.0,6.16,6.21,3.79,4661
10384,0.55,Good,F,SI1,64.3,57.9,5.16,5.21,3.33,1400
15051,0.31,Ideal,G,VS2,59.6,57.0,4.4,4.43,2.63,544
